accession,group,description,url
P18851,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P18851,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P18852,GO:0004871,"signal transducer activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004871
P18852,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P18852,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P18888,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P18898,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P18898,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P18899,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P18900,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P18900,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P18962,GO:0008233,"peptidase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008233
P18963,GO:0009975,"cyclase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009975
P18963,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P18963,GO:0016829,"lyase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016829
P18963,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P19073,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19073,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19097,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19097,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P19097,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P19145,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P19146,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19146,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19158,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19158,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P19262,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19263,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19358,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P19414,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P19414,GO:0016829,"lyase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016829
P19454,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19454,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P19516,GO:0043167,"ion binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043167
P19524,GO:0003774,"motor activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003774
P19524,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19541,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P19657,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P19657,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19658,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19658,GO:0008289,"lipid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008289
P19659,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19735,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19736,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P19807,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P19812,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19812,GO:0016874,"ligase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016874
P19880,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P19880,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19881,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19882,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P19882,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19882,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P19955,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P19956,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P20048,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20049,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20050,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P20051,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20052,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20052,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20052,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P20053,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20081,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20081,GO:0008144,"drug binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008144
P20081,GO:0016853,"isomerase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016853
P20084,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P20095,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20107,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P20133,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20133,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20134,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P20134,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20424,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P20424,GO:0042277,"peptide binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0042277
P20433,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P20433,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20433,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20434,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20434,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20435,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20435,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20436,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20436,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20437,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20437,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20437,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P20438,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20438,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P20447,GO:0004386,"helicase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004386
P20447,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20448,GO:0004386,"helicase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004386
P20448,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20449,GO:0004386,"helicase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004386
P20449,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20449,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20449,GO:0043178,"alcohol binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043178
P20457,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P20457,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20459,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20485,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20485,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20486,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20486,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P20486,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P20604,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20606,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P20676,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P20676,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P20676,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20795,GO:0000166,"nucleotide binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000166
P20795,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P20795,GO:0008289,"lipid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008289
P20840,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21147,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P21182,GO:0016829,"lyase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016829
P21192,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21242,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21242,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21243,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21264,GO:0016829,"lyase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016829
P21268,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P21268,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P21269,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P21304,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21306,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P21306,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P21372,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P21373,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P21374,GO:0003824,"catalytic activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003824
P21374,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21375,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P21524,GO:0000166,"nucleotide binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000166
P21524,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P21538,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21560,GO:0043021,"ribonucleoprotein complex binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043021
P21576,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P21623,GO:0003824,"catalytic activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003824
P21657,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21672,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P21691,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21691,GO:0003682,"chromatin binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003682
P21705,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21734,GO:0016874,"ligase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016874
P21771,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P21801,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21801,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P21825,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21826,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P21827,GO:0004871,"signal transducer activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004871
P21951,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P21951,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P21951,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P21954,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21957,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21965,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P21965,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22007,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22007,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22023,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22035,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22035,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22082,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22082,GO:0003682,"chromatin binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003682
P22082,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22082,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22108,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22133,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P22134,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22135,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22137,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22138,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22138,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22139,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22139,GO:0043167,"ion binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043167
P22140,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22141,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22141,GO:0008233,"peptidase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008233
P22141,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P22146,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22147,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22148,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22149,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22149,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22202,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22203,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22204,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22204,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22209,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22211,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P22211,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22211,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22213,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22214,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22216,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22216,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22216,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22217,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P22219,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22219,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22224,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22276,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22289,GO:0005215,"transporter activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005215
P22289,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P22336,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P22336,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22336,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22353,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P22354,GO:0005198,"structural molecule activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005198
P22434,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22438,GO:0016874,"ligase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016874
P22470,GO:0016874,"ligase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016874
P22515,GO:0008641,"small protein activating enzyme activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008641
P22516,GO:0004386,"helicase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0004386
P22516,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22517,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22543,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22543,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P22579,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22696,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22696,GO:0016853,"isomerase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016853
P22768,GO:0016874,"ligase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016874
P22803,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22804,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22855,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P22855,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22936,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P22936,GO:0016829,"lyase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016829
P22943,GO:0008289,"lipid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008289
P23059,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P23179,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P23202,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23202,GO:0016209,"antioxidant activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016209
P23202,GO:0016491,"oxidoreductase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016491
P23250,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P23250,GO:0030234,"enzyme regulator activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0030234
P23254,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23254,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P23255,GO:0003682,"chromatin binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003682
P23255,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23285,GO:0016853,"isomerase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016853
P23287,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23287,GO:0016787,"hydrolase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016787
P23291,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23291,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P23292,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23292,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P23293,GO:0005515,"protein binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005515
P23293,GO:0016740,"transferase activity",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016740
P23301,GO:0003676,"nucleic acid binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0003676
P23301,GO:0043021,"ribonucleoprotein complex binding",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043021
