accession,group,description,url
P01344,GO:0000280,"nuclear division",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000280
P01344,GO:0001775,"cell activation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001775
P01344,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01344,GO:0007049,"cell cycle",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007049
P01344,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01344,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01344,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01344,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01375,GO:0000003,"reproduction",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000003
P01375,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01375,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01375,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01375,GO:0006508,"proteolysis",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006508
P01375,GO:0006629,"lipid metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006629
P01375,GO:0006766,"vitamin metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006766
P01375,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01375,GO:0006807,"nitrogen compound metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006807
P01375,GO:0006928,"cellular component movement",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006928
P01375,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01375,GO:0007155,"cell adhesion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007155
P01375,GO:0008152,"metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008152
P01375,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01375,GO:0009914,"hormone transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009914
P01375,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01375,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P01375,GO:0015833,"peptide transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015833
P01375,GO:0016032,"viral process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016032
P01375,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P01375,GO:0019538,"protein metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019538
P01375,GO:0022411,"cellular component disassembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0022411
P01375,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01375,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01375,GO:0040011,"locomotion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0040011
P01375,GO:0043170,"macromolecule metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043170
P01375,GO:0044237,"cellular metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044237
P01375,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P01375,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01375,GO:0051179,"localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051179
P01375,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01375,GO:0051704,"multi-organism process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051704
P01375,GO:0065003,"macromolecular complex assembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065003
P01375,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01563,GO:0000003,"reproduction",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000003
P01563,GO:0001775,"cell activation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001775
P01563,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01563,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01563,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01563,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01563,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01563,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P01563,GO:0016032,"viral process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016032
P01563,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P01563,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01563,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01563,GO:0040011,"locomotion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0040011
P01563,GO:0043170,"macromolecule metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043170
P01563,GO:0044419,"interspecies interaction between organisms",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044419
P01563,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P01563,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01563,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01563,GO:0051704,"multi-organism process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051704
P01563,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01574,GO:0000003,"reproduction",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000003
P01574,GO:0001775,"cell activation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001775
P01574,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01574,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01574,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01574,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01574,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01574,GO:0008152,"metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008152
P01574,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01574,GO:0016032,"viral process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016032
P01574,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P01574,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01574,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01574,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01574,GO:0051704,"multi-organism process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051704
P01574,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01579,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01579,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01579,GO:0005975,"carbohydrate metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005975
P01579,GO:0006066,"alcohol metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006066
P01579,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01579,GO:0006508,"proteolysis",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006508
P01579,GO:0006629,"lipid metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006629
P01579,GO:0006766,"vitamin metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006766
P01579,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01579,GO:0006807,"nitrogen compound metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006807
P01579,GO:0007049,"cell cycle",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007049
P01579,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01579,GO:0008152,"metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008152
P01579,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01579,GO:0009914,"hormone transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009914
P01579,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01579,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P01579,GO:0015833,"peptide transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015833
P01579,GO:0031640,"killing of cells of other organism",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031640
P01579,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01579,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01579,GO:0044237,"cellular metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044237
P01579,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P01579,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01579,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01579,GO:0051704,"multi-organism process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051704
P01579,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01583,GO:0000280,"nuclear division",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000280
P01583,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01583,GO:0007049,"cell cycle",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007049
P01583,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01583,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01583,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01583,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P01583,GO:0019538,"protein metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019538
P01583,GO:0044237,"cellular metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044237
P01583,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P01583,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01583,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01583,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01584,GO:0000280,"nuclear division",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000280
P01584,GO:0001775,"cell activation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001775
P01584,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01584,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01584,GO:0005976,"polysaccharide metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005976
P01584,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01584,GO:0006508,"proteolysis",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006508
P01584,GO:0006629,"lipid metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006629
P01584,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01584,GO:0006807,"nitrogen compound metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006807
P01584,GO:0007049,"cell cycle",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007049
P01584,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01584,GO:0007155,"cell adhesion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007155
P01584,GO:0008152,"metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008152
P01584,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01584,GO:0009308,"amine metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009308
P01584,GO:0009914,"hormone transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009914
P01584,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01584,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P01584,GO:0015833,"peptide transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015833
P01584,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P01584,GO:0019538,"protein metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0019538
P01584,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01584,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01584,GO:0044237,"cellular metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044237
P01584,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P01584,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01584,GO:0051179,"localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051179
P01584,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01584,GO:0051704,"multi-organism process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051704
P01584,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01588,GO:0006260,"DNA replication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006260
P01588,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01588,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01588,GO:0006811,"ion transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006811
P01588,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P01588,GO:0008283,"cell proliferation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008283
P01588,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01588,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P01588,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01588,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01730,GO:0000003,"reproduction",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0000003
P01730,GO:0001775,"cell activation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001775
P01730,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01730,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P01730,GO:0006793,"phosphorus metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006793
P01730,GO:0016032,"viral process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016032
P01730,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01730,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01730,GO:0044419,"interspecies interaction between organisms",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044419
P01730,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P01730,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01889,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P01889,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01889,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P01889,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P01889,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P01889,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P01912,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01912,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P01920,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P01920,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02452,GO:0006928,"cellular component movement",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006928
P02452,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P02452,GO:0016070,"RNA metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016070
P02452,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P02452,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P02452,GO:0032989,"cellular component morphogenesis",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032989
P02452,GO:0040011,"locomotion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0040011
P02452,GO:0043062,"extracellular structure organization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043062
P02452,GO:0043170,"macromolecule metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043170
P02452,GO:0050877,"neurological system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050877
P02452,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02452,GO:0051179,"localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051179
P02452,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P02452,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P02458,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P02458,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P02458,GO:0043062,"extracellular structure organization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043062
P02458,GO:0050877,"neurological system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050877
P02461,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P02461,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P02461,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P02461,GO:0007155,"cell adhesion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007155
P02461,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P02461,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P02461,GO:0043062,"extracellular structure organization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043062
P02461,GO:0043170,"macromolecule metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0043170
P02461,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02461,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P02489,GO:0006810,"transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006810
P02489,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P02489,GO:0050877,"neurological system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050877
P02489,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P02489,GO:0065003,"macromolecular complex assembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065003
P02489,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P02511,GO:0006810,"transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006810
P02511,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P02511,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02511,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P02511,GO:0065003,"macromolecular complex assembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065003
P02511,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P02533,GO:0006996,"organelle organization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006996
P02533,GO:0022607,"cellular component assembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0022607
P02545,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P02545,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P02545,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P02545,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02545,GO:0065007,"biological regulation",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065007
P02585,GO:0006936,"muscle contraction",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006936
P02585,GO:0050879,"multicellular organismal movement",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050879
P02647,GO:0001816,"cytokine production",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0001816
P02647,GO:0002376,"immune system process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0002376
P02647,GO:0006066,"alcohol metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006066
P02647,GO:0006464,"cellular protein modification process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006464
P02647,GO:0006629,"lipid metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006629
P02647,GO:0006869,"lipid transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0006869
P02647,GO:0007154,"cell communication",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007154
P02647,GO:0007155,"cell adhesion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0007155
P02647,GO:0008152,"metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0008152
P02647,GO:0009308,"amine metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009308
P02647,GO:0009987,"cellular process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0009987
P02647,GO:0015031,"protein transport",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0015031
P02647,GO:0016043,"cellular component organization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016043
P02647,GO:0031647,"regulation of protein stability",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0031647
P02647,GO:0032501,"multicellular organismal process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032501
P02647,GO:0032502,"developmental process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0032502
P02647,GO:0044255,"cellular lipid metabolic process",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0044255
P02647,GO:0046903,"secretion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0046903
P02647,GO:0050896,"response to stimulus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0050896
P02647,GO:0051641,"cellular localization",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0051641
P02647,GO:0065003,"macromolecular complex assembly",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0065003
